portal	method	path	title	handler	confidence	functional_note	controller_file	controller_method	params
平台后台	GET	sys/seckill/config/create/form	添加表单	admin.store.StoreSeckill/createForm	high		app/controller/admin/store/StoreSeckill.php	createForm	
平台后台	DELETE	sys/seckill/config/delete/:id	删除	admin.store.StoreSeckill/delete	high		app/controller/admin/store/StoreSeckill.php	delete	id
平台后台	GET	sys/seckill/config/lst	列表	admin.store.StoreSeckill/lst	high		app/controller/admin/store/StoreSeckill.php	lst	page,limit,title,status
平台后台	GET	sys/seckill/config/select	筛选	admin.store.StoreSeckill/select	high		app/controller/admin/store/StoreSeckill.php	select	active_id
平台后台	POST	sys/seckill/config/status/:id	排序	admin.store.StoreSeckill/switchStatus	high		app/controller/admin/store/StoreSeckill.php	switchStatus	id,status
平台后台	POST	sys/seckill/config/update/:id	编辑	admin.store.StoreSeckill/update	high		app/controller/admin/store/StoreSeckill.php	update	id
平台后台	GET	sys/seckill/config/update/:id/form	编辑表单	admin.store.StoreSeckill/updateForm	high		app/controller/admin/store/StoreSeckill.php	updateForm	id
平台后台	POST	sys/seckill/product/change/:id	显示/隐藏	admin.store.StoreProductSeckill/changeUsed	high		app/controller/admin/store/StoreProductSeckill.php	changeUsed	id,status
平台后台	POST	sys/seckill/product/delete/:id	加入回收站	admin.store.StoreProductSeckill/delete	stale		app/controller/admin/store/StoreProductSeckill.php	delete	
平台后台	POST	sys/seckill/product/destory/:id	删除	admin.store.StoreProductSeckill/destory	stale		app/controller/admin/store/StoreProductSeckill.php	destory	
平台后台	GET	sys/seckill/product/detail/:id	详情	admin.store.StoreProductSeckill/detail	high		app/controller/admin/store/StoreProductSeckill.php	detail	id
平台后台	POST	sys/seckill/product/labels/:id	设置标签	admin.store.StoreProductSeckill/setLabels	high		app/controller/admin/store/StoreProductSeckill.php	setLabels	id,sys_labels
平台后台	GET	sys/seckill/product/list	列表	admin.store.StoreProductSeckill/get_list	high		app/controller/admin/store/StoreProductSeckill.php	get_list	seckill_active_id,active_name,us_status,active_status,sys_labels,mer_cate_id,keyword,is_trader,star,status,mer_id,type
平台后台	GET	sys/seckill/product/lst	列表	admin.store.StoreProductSeckill/get_page_list	high		app/controller/admin/store/StoreProductSeckill.php	get_page_list	page,limit,seckill_active_id,active_name,us_status,active_status,sys_labels,mer_cate_id,keyword,is_trader,star,status,mer_id,type
平台后台	GET	sys/seckill/product/lst_filter	统计	admin.store.StoreProductSeckill/getStatusFilter	high		app/controller/admin/store/StoreProductSeckill.php	getStatusFilter	seckill_active_id,active_name,us_status,active_status,sys_labels,mer_cate_id,keyword,is_trader,star,status,mer_id
平台后台	GET	sys/seckill/product/mer_select	列表 	admin.store.StoreProductSeckill/lists	high		app/controller/admin/store/StoreProductSeckill.php	lists	
平台后台	POST	sys/seckill/product/status	审核	admin.store.StoreProductSeckill/switchStatus	high		app/controller/admin/store/StoreProductSeckill.php	switchStatus	status,refusal,id
平台后台	GET	sys/seckill/product/status/:id/form	强制下架表单	admin.store.StoreProductSeckill/down_product_status_form	high		app/controller/admin/store/StoreProductSeckill.php	down_product_status_form	id
平台后台	GET	sys/seckill/product/switchStatus/:id/form	审核表单	admin.store.StoreProductSeckill/get_switch_status_form	high		app/controller/admin/store/StoreProductSeckill.php	get_switch_status_form	id
平台后台	POST	sys/seckill/product/update/:id	编辑	admin.store.StoreProductSeckill/update	high		app/controller/admin/store/StoreProductSeckill.php	update	id
平台后台	POST	sys/serve/captcha	验证码校验	admin.system.serve.Login/checkCode	high		app/controller/admin/system/serve/Login.php	checkCode	phone,verify_code
平台后台	GET	sys/serve/captcha/:phone	获取验证码	admin.system.serve.Login/captcha	high		app/controller/admin/system/serve/Login.php	captcha	phone
平台后台	POST	sys/serve/change_password	修改密码	admin.system.serve.Serve/changePassword	high		app/controller/admin/system/serve/Serve.php	changePassword	phone,account,password,verify_code
平台后台	POST	sys/serve/change_phone	修改手机号	admin.system.serve.Serve/updatePhone	high		app/controller/admin/system/serve/Serve.php	updatePhone	phone,account,verify_code
平台后台	POST	sys/serve/change_sign	修改签名	admin.system.serve.Sms/changeSign	high		app/controller/admin/system/serve/Sms.php	changeSign	phone,sign,verify_code
平台后台	GET	sys/serve/expr/dump_lst	使用记录	admin.system.serve.Export/dumpLst	high		app/controller/admin/system/serve/Export.php	dumpLst	page,limit,date,mer_id
平台后台	GET	sys/serve/expr/lst	列表	admin.system.serve.Export/getExportAll	high		app/controller/admin/system/serve/Export.php	getExportAll	page,limit
平台后台	GET	sys/serve/expr/temps	模板	admin.system.serve.Export/getExportTemp	high		app/controller/admin/system/serve/Export.php	getExportTemp	com
平台后台	POST	sys/serve/login	登录	admin.system.serve.Login/login	high		app/controller/admin/system/serve/Login.php	login	account,password
平台后台	POST	sys/serve/meal/create	添加	admin.system.serve.Config/create	high		app/controller/admin/system/serve/Config.php	create	name,price,num,type,status,sort
平台后台	GET	sys/serve/meal/create/form	添加表单	admin.system.serve.Config/createForm	high		app/controller/admin/system/serve/Config.php	createForm	
平台后台	GET	sys/serve/meal/detail/:id	详情	admin.system.serve.Config/detail	high		app/controller/admin/system/serve/Config.php	detail	id
平台后台	DELETE	sys/serve/meal/detele/:id	删除	admin.system.serve.Config/detele	high		app/controller/admin/system/serve/Config.php	detele	id
平台后台	GET	sys/serve/meal/lst	列表	admin.system.serve.Config/lst	high		app/controller/admin/system/serve/Config.php	lst	page,limit,status,type
平台后台	POST	sys/serve/meal/status/:id	修改状态	admin.system.serve.Config/switchStatus	high		app/controller/admin/system/serve/Config.php	switchStatus	id,status
平台后台	POST	sys/serve/meal/update/:id	编辑	admin.system.serve.Config/update	high		app/controller/admin/system/serve/Config.php	update	id,name,price,num,type,status,sort
平台后台	GET	sys/serve/meal/update/:id/form	编辑表单	admin.system.serve.Config/updateForm	high		app/controller/admin/system/serve/Config.php	updateForm	id
平台后台	GET	sys/serve/mealList/:type	套餐列表	admin.system.serve.Serve/mealList	high		app/controller/admin/system/serve/Serve.php	mealList	type
平台后台	GET	sys/serve/mer/lst	商户结余	admin.system.serve.Serve/merLst	high		app/controller/admin/system/serve/Serve.php	merLst	page,limit,mer_id,date
平台后台	GET	sys/serve/mer/paylst	商户购买记录	admin.system.serve.Serve/merPaylst	high		app/controller/admin/system/serve/Serve.php	merPaylst	page,limit,type,mer_id,date
平台后台	POST	sys/serve/open	开通服务	admin.system.serve.Serve/openServe	high		app/controller/admin/system/serve/Serve.php	openServe	type,sign
平台后台	GET	sys/serve/paylst	购买记录	admin.system.serve.Serve/paylst	high		app/controller/admin/system/serve/Serve.php	paylst	page,limit
平台后台	GET	sys/serve/paymeal	购买套餐	admin.system.serve.Serve/payMeal	high		app/controller/admin/system/serve/Serve.php	payMeal	meal_id,price,num,type,pay_type
平台后台	GET	sys/serve/record	使用记录	admin.system.serve.Serve/getRecord	high		app/controller/admin/system/serve/Serve.php	getRecord	page,limit,type
平台后台	POST	sys/serve/register	注册	admin.system.serve.Login/register	high		app/controller/admin/system/serve/Login.php	register	phone,account,password,verify_code
平台后台	POST	sys/serve/sms/apply	申请模板	admin.system.serve.Sms/apply	high		app/controller/admin/system/serve/Sms.php	apply	title,type,content
平台后台	GET	sys/serve/sms/apply_record	申请记录	admin.system.serve.Sms/applyRecord	high		app/controller/admin/system/serve/Sms.php	applyRecord	page,limit,temp_type
平台后台	GET	sys/serve/sms/temps	短信模板	admin.system.serve.Sms/temps	high		app/controller/admin/system/serve/Sms.php	temps	page,limit,type
平台后台	GET	sys/serve/us_lst	使用记录	merchant.store.product.ProductCopy/lst	high		app/controller/merchant/store/product/ProductCopy.php	lst	page,limit,mer_id,type
平台后台	GET	sys/serve/user/info	账号信息	admin.system.serve.Serve/getUserInfo	high		app/controller/admin/system/serve/Serve.php	getUserInfo	
平台后台	GET	sys/serve/user/is_login	检测登录状态	admin.system.serve.Serve/is_login	high		app/controller/admin/system/serve/Serve.php	is_login	
平台后台	GET	sys/service/:id/:uid/lst	用户与客服聊天记录	merchant.store.service.StoreService/getUserMsnByService	high		app/controller/merchant/store/service/StoreService.php	getUserMsnByService	id,uid,page,limit
平台后台	GET	sys/service/:id/lst	用户与商户聊天记录	merchant.store.service.StoreService/getUserMsnByMerchant	high		app/controller/merchant/store/service/StoreService.php	getUserMsnByMerchant	id,page,limit
平台后台	GET	sys/service/:id/user	客服的全部用户 	merchant.store.service.StoreService/serviceUserList	high		app/controller/merchant/store/service/StoreService.php	serviceUserList	id,page,limit
平台后台	POST	sys/service/create	添加	merchant.store.service.StoreService/create	high		app/controller/merchant/store/service/StoreService.php	create	uid,nickname,account,pwd,confirm_pwd,is_open,status,customer,is_verify,is_goods,notify,avatar,phone,sort
平台后台	GET	sys/service/create/form	添加表单	merchant.store.service.StoreService/createForm	high		app/controller/merchant/store/service/StoreService.php	createForm	
平台后台	DELETE	sys/service/delete/:id	删除	merchant.store.service.StoreService/delete	high		app/controller/merchant/store/service/StoreService.php	delete	id
平台后台	GET	sys/service/list	列表	merchant.store.service.StoreService/lst	high		app/controller/merchant/store/service/StoreService.php	lst	page,limit,keyword,status
平台后台	POST	sys/service/login/:id	登录	merchant.store.service.StoreService/login	high		app/controller/merchant/store/service/StoreService.php	login	id
平台后台	GET	sys/service/mer/:id/user	客服的聊天用户列表	merchant.store.service.StoreService/merchantUserList	high		app/controller/merchant/store/service/StoreService.php	merchantUserList	id,page,limit
平台后台	POST	sys/service/reply/create	添加	merchant.store.service.StoreServiceReply/create	high		app/controller/merchant/store/service/StoreServiceReply.php	create	keyword,status,content,type
平台后台	DELETE	sys/service/reply/delete/:id	删除	merchant.store.service.StoreServiceReply/delete	high		app/controller/merchant/store/service/StoreServiceReply.php	delete	id
平台后台	GET	sys/service/reply/list	列表	merchant.store.service.StoreServiceReply/lst	high		app/controller/merchant/store/service/StoreServiceReply.php	lst	page,limit,keyword,status
平台后台	POST	sys/service/reply/status/:id	切换状态	merchant.store.service.StoreServiceReply/changeStatus	high		app/controller/merchant/store/service/StoreServiceReply.php	changeStatus	id,status
平台后台	POST	sys/service/reply/update/:id	编辑	merchant.store.service.StoreServiceReply/update	high		app/controller/merchant/store/service/StoreServiceReply.php	update	id
平台后台	POST	sys/service/status/:id	修改状态	merchant.store.service.StoreService/changeStatus	high		app/controller/merchant/store/service/StoreService.php	changeStatus	id,status
平台后台	POST	sys/service/update/:id	编辑	merchant.store.service.StoreService/update	high		app/controller/merchant/store/service/StoreService.php	update	id
平台后台	GET	sys/service/update/form/:id	编辑表单	merchant.store.service.StoreService/updateForm	high		app/controller/merchant/store/service/StoreService.php	updateForm	id
平台后台	GET	sys/service/user_lst	用户	merchant.store.service.StoreService/getUserList	high		app/controller/merchant/store/service/StoreService.php	getUserList	page,limit,keyword
平台后台	POST	sys/sms/captcha	smsCaptcha	admin.system.sms..Sms/captcha	high		app/controller/admin/system/sms/Sms.php	captcha	phone
平台后台	POST	sys/sms/change_password	smsChangePassword	admin.system.sms..Sms/changePassword	high		app/controller/admin/system/sms/Sms.php	changePassword	password,phone,code
平台后台	POST	sys/sms/change_sign	smsChangeSign	admin.system.sms..Sms/changeSign	high		app/controller/admin/system/sms/Sms.php	changeSign	sign,phone,code
平台后台	POST	sys/sms/config	smsLogin	admin.system.sms..Sms/save_basics	high		app/controller/admin/system/sms/Sms.php	save_basics	account,password
平台后台	GET	sys/sms/data	smsData	admin.system.sms..Sms/data	high		app/controller/admin/system/sms/Sms.php	data	
平台后台	GET	sys/sms/is_login	smsLogout	admin.system.sms..Sms/is_login	high		app/controller/admin/system/sms/Sms.php	is_login	
平台后台	GET	sys/sms/logout	smsLogout	admin.system.sms..Sms/logout	high		app/controller/admin/system/sms/Sms.php	logout	
平台后台	ANY	sys/sms/notice	notice	admin.system.sms.SmsPay/notice	high		app/controller/admin/system/sms/SmsPay.php	notice	
平台后台	GET	sys/sms/number	smsNumber	admin.system.sms..SmsPay/number	high		app/controller/admin/system/sms/SmsPay.php	number	
平台后台	POST	sys/sms/pay_code	smsPay	admin.system.sms..SmsPay/pay	high		app/controller/admin/system/sms/SmsPay.php	pay	payType,mealId,price
平台后台	GET	sys/sms/price	smsPrice	admin.system.sms..SmsPay/price	high		app/controller/admin/system/sms/SmsPay.php	price	page,limit
平台后台	GET	sys/sms/public	smsPublicTemplate	admin.system.sms..SmsTemplate/public	high		app/controller/admin/system/sms/SmsTemplate.php	public	is_have,page,limit
平台后台	GET	sys/sms/record	smsRecord	admin.system.sms..Sms/record	high		app/controller/admin/system/sms/Sms.php	record	page,limit,type
平台后台	POST	sys/sms/register	smsSave	admin.system.sms..Sms/save	high		app/controller/admin/system/sms/Sms.php	save	account,password,phone,code,url,sign
平台后台	GET	sys/sms/temp	smsTemplate	admin.system.sms..SmsTemplate/template	high		app/controller/admin/system/sms/SmsTemplate.php	template	status,title,temp_type,page,limit
平台后台	POST	sys/sms/temp	smsCreate	admin.system.sms..SmsTemplate/apply	high		app/controller/admin/system/sms/SmsTemplate.php	apply	title,content,type
平台后台	GET	sys/sms/temp/form	smsCreateForm	admin.system.sms..SmsTemplate/form	high		app/controller/admin/system/sms/SmsTemplate.php	form	
平台后台	GET	sys/spread/order/chart	头部统计	admin.order.Order/spreadChart	high		app/controller/admin/order/Order.php	spreadChart	type,date,mer_id,keywords,username,order_sn,is_trader,activity_type,group_order_sn,store_name,spread_name,top_spread_name,filter_delivery,filter_product,nickname,uid,phone,real_name,delivery_name,delivery_phone,pay_type
平台后台	GET	sys/spread/order/children/:id	关联订单	admin.order.Order/childrenList	high		app/controller/admin/order/Order.php	childrenList	id
平台后台	GET	sys/spread/order/detail/:id	详情	admin.order.Order/detail	high		app/controller/admin/order/Order.php	detail	id
平台后台	GET	sys/spread/order/excel	导出	admin.order.Order/excel	high		app/controller/admin/order/Order.php	excel	page,limit,type,date,mer_id,keywords,status,username,order_sn,take_order,is_trader,activity_type,group_order_sn,store_name,filter_delivery,filter_product,pay_type,uid,phone,real_name,delivery_name,delivery_phone
平台后台	GET	sys/spread/order/express/:id	快递查询	admin.order.Order/express	high		app/controller/admin/order/Order.php	express	id
平台后台	GET	sys/spread/order/lst	列表	admin.order.Order/getAllList	high		app/controller/admin/order/Order.php	getAllList	page,limit,type,date,mer_id,keywords,status,username,order_sn,is_trader,activity_type,group_order_sn,store_name,spread_name,top_spread_name,filter_delivery,filter_product,nickname,uid,phone,real_name,delivery_name,delivery_phone,pay_type,is_spread
平台后台	GET	sys/spread/order/status/:id	记录	admin.order.Order/status	high		app/controller/admin/order/Order.php	status	id,page,limit,date,user_type
平台后台	GET	sys/spread/order/title	金额统计	admin.order.Order/title	high		app/controller/admin/order/Order.php	title	type,date,mer_id,keywords,status,username,order_sn,is_trader,activity_type,filter_delivery,filter_product,nickname,uid,phone,real_name,is_spread
平台后台	GET	sys/statistics/get_admin_count	未处理业务统计	admin.Common/getAdminCount	high		app/controller/admin/Common.php	getAdminCount	
平台后台	GET	sys/statistics/get_admin_todo	待办事项	admin.Common/getAdminTodo	high		app/controller/admin/Common.php	getAdminTodo	
平台后台	GET	sys/statistics/get_merchant_top	商户销量排行	admin.Common/getMerchantTop	high		app/controller/admin/Common.php	getMerchantTop	date,type,sort
平台后台	GET	sys/statistics/main	主要数据	admin.Common/main	high		app/controller/admin/Common.php	main	
平台后台	GET	sys/statistics/merchant_rate	商户访问量	admin.Common/merchantRate	high		app/controller/admin/Common.php	merchantRate	date
平台后台	GET	sys/statistics/merchant_stock	商户销量	admin.Common/merchantStock	high		app/controller/admin/Common.php	merchantStock	date
平台后台	GET	sys/statistics/merchant_visit	商户销售额	admin.Common/merchantVisit	high		app/controller/admin/Common.php	merchantVisit	date
平台后台	GET	sys/statistics/order	当日订单	admin.Common/order	high		app/controller/admin/Common.php	order	
平台后台	GET	sys/statistics/order_num	当日订单数	admin.Common/orderNum	high		app/controller/admin/Common.php	orderNum	
平台后台	GET	sys/statistics/order_user	当日支付人数	admin.Common/orderUser	high		app/controller/admin/Common.php	orderUser	
平台后台	GET	sys/statistics/user	成交用户	merchant.Common/user	high		app/controller/merchant/Common.php	user	date
平台后台	GET	sys/statistics/user_data	用户数据	admin.Common/userData	high		app/controller/admin/Common.php	userData	date
平台后台	GET	sys/statistics/user_rate	成交用户占比	merchant.Common/userRate	high		app/controller/merchant/Common.php	userRate	date
平台后台	POST	sys/store/bag/change/:id	显示/隐藏	admin.store.StoreProduct/changeUsed	high		app/controller/admin/store/StoreProduct.php	changeUsed	id,status
平台后台	GET	sys/store/bag/detail/:id	详情	admin.store.StoreProduct/detail	high		app/controller/admin/store/StoreProduct.php	detail	id
平台后台	GET	sys/store/bag/list	列表 	admin.store.StoreProduct/lst	high		app/controller/admin/store/StoreProduct.php	lst	page,limit,cate_id,keyword,mer_cate_id,pid,store_name,is_trader,us_status,product_id,star,sys_labels,hot_type,svip_price_type,is_ficti,product_ids,form_id,cate_hot,brand_id,activity_label_ids,type,mer_id
平台后台	GET	sys/store/bag/lst	列表	admin.store.StoreProduct/bagList	high		app/controller/admin/store/StoreProduct.php	bagList	page,limit,cate_id,keyword,mer_cate_id,is_trader,us_status,mer_id,type
平台后台	GET	sys/store/bag/lst_filter	统计	admin.store.StoreProduct/getBagStatusFilter	high		app/controller/admin/store/StoreProduct.php	getBagStatusFilter	cate_id,keyword,mer_cate_id,is_trader,us_status,mer_id
平台后台	GET	sys/store/bag/mer_select	商户列表	admin.store.StoreProduct/lists	high		app/controller/admin/store/StoreProduct.php	lists	
平台后台	POST	sys/store/bag/status	修改状态	admin.store.StoreProduct/switchStatus	high		app/controller/admin/store/StoreProduct.php	switchStatus	status,refusal,id
平台后台	POST	sys/store/bag/update/:id	编辑	admin.store.StoreProduct/update	high		app/controller/admin/store/StoreProduct.php	update	id
平台后台	POST	sys/store/brand/category/create	添加	admin.store.StoreBrandCategory/create	high		app/controller/admin/store/StoreBrandCategory.php	create	pid,cate_name,is_show,sort,data
平台后台	GET	sys/store/brand/category/create/form	添加表单	admin.store.StoreBrandCategory/createForm	high		app/controller/admin/store/StoreBrandCategory.php	createForm	
平台后台	DELETE	sys/store/brand/category/delete/:id	删除	admin.store.StoreBrandCategory/delete	high		app/controller/admin/store/StoreBrandCategory.php	delete	id
平台后台	GET	sys/store/brand/category/detail/:id	详情	admin.store.StoreBrandCategory/detail	high		app/controller/admin/store/StoreBrandCategory.php	detail	id
平台后台	GET	sys/store/brand/category/lst	列表	admin.store.StoreBrandCategory/lst	high		app/controller/admin/store/StoreBrandCategory.php	lst	status
平台后台	POST	sys/store/brand/category/status/:id	修改状态	admin.store.StoreBrandCategory/switchStatus	high		app/controller/admin/store/StoreBrandCategory.php	switchStatus	id,status
平台后台	POST	sys/store/brand/category/update/:id	编辑	admin.store.StoreBrandCategory/update	high		app/controller/admin/store/StoreBrandCategory.php	update	id
平台后台	GET	sys/store/brand/category/update/form/:id	编辑表单	admin.store.StoreBrandCategory/updateForm	high		app/controller/admin/store/StoreBrandCategory.php	updateForm	id
平台后台	POST	sys/store/brand/create	添加	admin.store.StoreBrand/create	high		app/controller/admin/store/StoreBrand.php	create	brand_category_id,brand_name,is_show,sort,pic
平台后台	GET	sys/store/brand/create/form	添加表单	admin.store.StoreBrand/createForm	high		app/controller/admin/store/StoreBrand.php	createForm	
平台后台	DELETE	sys/store/brand/delete/:id	删除	admin.store.StoreBrand/delete	high		app/controller/admin/store/StoreBrand.php	delete	id
平台后台	GET	sys/store/brand/lst	列表	admin.store.StoreBrand/lst	high		app/controller/admin/store/StoreBrand.php	lst	page,limit,brand_category_id,brand_name
平台后台	POST	sys/store/brand/status/:id	修改状态	admin.store.StoreBrand/switchStatus	high		app/controller/admin/store/StoreBrand.php	switchStatus	id,status
平台后台	POST	sys/store/brand/update/:id	编辑	admin.store.StoreBrand/update	high		app/controller/admin/store/StoreBrand.php	update	id
平台后台	GET	sys/store/brand/update/form/:id	编辑表单	admin.store.StoreBrand/updateForm	high		app/controller/admin/store/StoreBrand.php	updateForm	id
平台后台	GET	sys/store/category/brandlist	品牌列表	admin.store.StoreCategory/BrandList	high		app/controller/admin/store/StoreCategory.php	BrandList	
平台后台	POST	sys/store/category/create	添加	admin.store.StoreCategory/create	high		app/controller/admin/store/StoreCategory.php	create	pid,cate_name,is_show,pic,sort,data
平台后台	GET	sys/store/category/create/form	添加表单	admin.store.StoreCategory/createForm	high		app/controller/admin/store/StoreCategory.php	createForm	
平台后台	DELETE	sys/store/category/delete/:id	删除	admin.store.StoreCategory/delete	high		app/controller/admin/store/StoreCategory.php	delete	id
平台后台	GET	sys/store/category/detail/:id	详情	admin.store.StoreCategory/detail	high		app/controller/admin/store/StoreCategory.php	detail	id
平台后台	POST	sys/store/category/is_hot/:id	修改推荐	admin.store.StoreCategory/switchIsHot	high		app/controller/admin/store/StoreCategory.php	switchIsHot	id,status
平台后台	GET	sys/store/category/list	筛选	admin.store.StoreCategory/getList	high		app/controller/admin/store/StoreCategory.php	getList	type,lv
平台后台	GET	sys/store/category/lst	列表	admin.store.StoreCategory/lst	high		app/controller/admin/store/StoreCategory.php	lst	
平台后台	POST	sys/store/category/status/:id	修改状态	admin.store.StoreCategory/switchStatus	high		app/controller/admin/store/StoreCategory.php	switchStatus	id,status
平台后台	POST	sys/store/category/update/:id	编辑	admin.store.StoreCategory/update	high		app/controller/admin/store/StoreCategory.php	update	id
平台后台	GET	sys/store/category/update/form/:id	编辑表单	admin.store.StoreCategory/updateForm	high		app/controller/admin/store/StoreCategory.php	updateForm	id
平台后台	POST	sys/store/city/create	编辑	admin.store.CityArea/create	high		app/controller/admin/store/CityArea.php	create	parent_id,level,name,path
平台后台	GET	sys/store/city/create/form/:id	编辑表单	admin.store.CityArea/createForm	high		app/controller/admin/store/CityArea.php	createForm	id
平台后台	DELETE	sys/store/city/delete/:id	删除	admin.store.CityArea/delete	high		app/controller/admin/store/CityArea.php	delete	id
平台后台	GET	sys/store/city/lst/:id	列表	admin.store.CityArea/lst	high		app/controller/admin/store/CityArea.php	lst	id
平台后台	POST	sys/store/city/update/:id	编辑	admin.store.CityArea/update	high		app/controller/admin/store/CityArea.php	update	id
平台后台	GET	sys/store/city/update/:id/form	编辑表单	admin.store.CityArea/updateForm	high		app/controller/admin/store/CityArea.php	updateForm	id
平台后台	POST	sys/store/coupon/create	添加	admin.store.Coupon/create	high		app/controller/admin/store/Coupon.php	create	use_type,title,coupon_price,use_min_price,coupon_type,coupon_time,use_start_time,sort,status,type,product_id,range_date,send_type,full_reduction,is_limited,is_timeout,total_count,cate_ids,mer_type,is_trader,category_id,type_id,mer_ids
平台后台	GET	sys/store/coupon/create/form	添加表单	admin.store.Coupon/createForm	high		app/controller/admin/store/Coupon.php	createForm	
平台后台	DELETE	sys/store/coupon/delete/:id	删除	admin.store.Coupon/delete	high		app/controller/admin/store/Coupon.php	delete	id
平台后台	GET	sys/store/coupon/detail/:id	详情	admin.store.Coupon/detail	high		app/controller/admin/store/Coupon.php	detail	id
平台后台	GET	sys/store/coupon/issue	使用记录	admin.store.Coupon/issue	high		app/controller/admin/store/Coupon.php	issue	page,limit,username,coupon_id,coupon,coupon_type,status,type,mer_id,is_mer
平台后台	GET	sys/store/coupon/lst	列表	admin.store.Coupon/lst	high		app/controller/admin/store/Coupon.php	lst	page,limit,is_full_give,status,is_give_subscribe,coupon_name,mer_id,is_trader
平台后台	GET	sys/store/coupon/platformLst	列表	admin.store.Coupon/platformLst	high		app/controller/admin/store/Coupon.php	platformLst	page,limit,is_full_give,status,is_give_subscribe,coupon_name,send_type,type,not_send_type
平台后台	GET	sys/store/coupon/product/:id	商品列表	admin.store.Coupon/product	high		app/controller/admin/store/Coupon.php	product	id,page,limit
平台后台	POST	sys/store/coupon/send	发送优惠券	admin.store.Coupon/send	high		app/controller/admin/store/Coupon.php	send	coupon_id,mark,is_all,search,uid
平台后台	GET	sys/store/coupon/send/lst	发送记录	admin.store.Coupon/sendLst	high		app/controller/admin/store/Coupon.php	sendLst	page,limit,date,coupon_type,coupon_name,status
平台后台	GET	sys/store/coupon/show/:id	详情	admin.store.Coupon/detail	high		app/controller/admin/store/Coupon.php	detail	id
平台后台	GET	sys/store/coupon/show_lst/:id	详情关联列表	admin.store.Coupon/showLst	high		app/controller/admin/store/Coupon.php	showLst	id,page,limit
平台后台	POST	sys/store/coupon/status/:id	修改状态	admin.store.Coupon/switchStatus	high		app/controller/admin/store/Coupon.php	switchStatus	id,status
平台后台	GET	sys/store/coupon/sys/clone/:id/form	复制表单	admin.store.Coupon/cloneForm	high		app/controller/admin/store/Coupon.php	cloneForm	id
平台后台	GET	sys/store/coupon/sys/issue	使用记录	admin.store.Coupon/platformIssue	high		app/controller/admin/store/Coupon.php	platformIssue	page,limit,username,coupon_id,coupon,status,coupon_type,type,send_id
平台后台	POST	sys/store/coupon/update/:id	编辑	admin.store.Coupon/update	high		app/controller/admin/store/Coupon.php	update	id,title
平台后台	GET	sys/store/coupon/update/:id/form	编辑表单	admin.store.Coupon/updateForm	high		app/controller/admin/store/Coupon.php	updateForm	id
平台后台	DELETE	sys/store/express/delete/:id	删除	admin.store.Express/delete	high		app/controller/admin/store/Express.php	delete	id
平台后台	GET	sys/store/express/lst	列表	admin.store.Express/lst	high		app/controller/admin/store/Express.php	lst	page,limit,keyword,code
平台后台	GET	sys/store/express/options	列表	admin.store.Express/options	high		app/controller/admin/store/Express.php	options	
平台后台	POST	sys/store/express/status/:id	修改状态	admin.store.Express/switchStatus	high		app/controller/admin/store/Express.php	switchStatus	id,is_show
平台后台	GET	sys/store/express/sync	同步	admin.store.Express/syncAll	high		app/controller/admin/store/Express.php	syncAll	
平台后台	POST	sys/store/express/update/:id	编辑	admin.store.Express/update	high		app/controller/admin/store/Express.php	update	id,name,code,is_show,sort
平台后台	GET	sys/store/express/update/form/:id	编辑表单	admin.store.Express/updateForm	high		app/controller/admin/store/Express.php	updateForm	id
平台后台	POST	sys/store/params/temp/create	添加	admin.parameter.ParameterTemplate/create	high		app/controller/admin/parameter/ParameterTemplate.php	create	template_name,cate_ids,sort,params,delete_params
平台后台	DELETE	sys/store/params/temp/delete/:id	删除	admin.parameter.ParameterTemplate/delete	high		app/controller/admin/parameter/ParameterTemplate.php	delete	id
平台后台	DELETE	sys/store/params/temp/delete/value/:id	删除属性	admin.parameter.ParameterTemplate/deleteValue	high		app/controller/admin/parameter/ParameterTemplate.php	deleteValue	id
平台后台	GET	sys/store/params/temp/detail/:id	详情	admin.parameter.ParameterTemplate/detail	high		app/controller/admin/parameter/ParameterTemplate.php	detail	id
平台后台	GET	sys/store/params/temp/lst	平台参数列表	admin.parameter.ParameterTemplate/lst	high		app/controller/admin/parameter/ParameterTemplate.php	lst	page,limit,template_name,cate_ids,mer_name,mer_id,is_mer
平台后台	GET	sys/store/params/temp/merlst	商户参数模板	admin.parameter.ParameterTemplate/lst	high		app/controller/admin/parameter/ParameterTemplate.php	lst	page,limit,template_name,cate_ids,mer_name,mer_id,is_mer
平台后台	POST	sys/store/params/temp/update/:id	编辑	admin.parameter.ParameterTemplate/update	high		app/controller/admin/parameter/ParameterTemplate.php	update	id
平台后台	GET	sys/store/product/assist/detail/:id	详情	admin.store.StoreProductAssist/detail	high		app/controller/admin/store/StoreProductAssist.php	detail	id
平台后台	GET	sys/store/product/assist/get/:id	编辑数据	admin.store.StoreProductAssist/get	high		app/controller/admin/store/StoreProductAssist.php	get	id
平台后台	POST	sys/store/product/assist/is_show/:id	显示/隐藏	admin.store.StoreProductAssist/switchStatus	high		app/controller/admin/store/StoreProductAssist.php	switchStatus	id,status
平台后台	POST	sys/store/product/assist/labels/:id	设置标签	admin.store.StoreProductAssist/setLabels	high		app/controller/admin/store/StoreProductAssist.php	setLabels	id,sys_labels
